Customer_ID,Customer_Name,Age,Gender,Location,Order_ID,Order_Date,Product_Category,Product_Name,Purchase_Amount ($),Payment_Method,Recency (Days),Frequency (Orders),Monetary (Total Spend $)
C1455,Customer 1455,58,Female,Los Angeles,O2455,2026-12-25,Beauty,Smartphone,1736,Net Banking,79,36,62496
C1456,Customer 1456,62,Female,New York,O2456,2026-12-26,Home Decor,Table Lamp,885,Net Banking,161,35,30975
C1457,Customer 1457,43,Male,New York,O2457,2026-12-27,Home Decor,Lipstick,1493,Net Banking,19,46,68678
C1458,Customer 1458,64,Male,Chicago,O2458,2026-12-28,Sports,Handbag,1868,Debit Card,127,22,41096
C1459,Customer 1459,49,Male,Los Angeles,O2459,2026-12-29,Fashion,Smartphone,1726,Debit Card,205,23,39698
C1460,Customer 1460,27,Female,New York,O2460,2026-12-30,Home Decor,Table Lamp,944,Debit Card,29,40,37760
C1461,Customer 1461,33,Male,New York,O2461,2026-12-31,Beauty,Table Lamp,1111,Net Banking,207,45,49995
C1462,Customer 1462,24,Female,Houston,O2462,2027-01-01,Home Decor,Smartphone,961,Debit Card,280,22,21142
C1463,Customer 1463,34,Female,Houston,O2463,2027-01-02,Electronics,Smartphone,1445,PayPal,151,5,7225
C1464,Customer 1464,40,Male,New York,O2464,2027-01-03,Fashion,Lipstick,84,Credit Card,240,31,2604
C1465,Customer 1465,43,Female,Chicago,O2465,2027-01-04,Sports,Smartphone,304,Net Banking,266,13,3952
C1466,Customer 1466,38,Male,Miami,O2466,2027-01-05,Electronics,Lipstick,1826,Credit Card,182,28,51128
C1467,Customer 1467,39,Male,Miami,O2467,2027-01-06,Electronics,Lipstick,30,PayPal,105,20,600
C1468,Customer 1468,24,Male,New York,O2468,2027-01-07,Fashion,Running Shoes,1939,Debit Card,236,33,63987
C1469,Customer 1469,31,Female,New York,O2469,2027-01-08,Sports,Table Lamp,1204,Credit Card,173,16,19264
C1470,Customer 1470,32,Male,New York,O2470,2027-01-09,Beauty,Table Lamp,1048,PayPal,158,29,30392
C1471,Customer 1471,24,Female,Chicago,O2471,2027-01-10,Sports,Table Lamp,1244,PayPal,172,23,28612
C1472,Customer 1472,26,Male,Houston,O2472,2027-01-11,Home Decor,Running Shoes,569,Credit Card,311,24,13656
C1473,Customer 1473,25,Male,New York,O2473,2027-01-12,Electronics,Lipstick,1119,Net Banking,157,34,38046
C1474,Customer 1474,40,Male,New York,O2474,2027-01-13,Home Decor,Lipstick,1182,Credit Card,258,7,8274
C1475,Customer 1475,46,Female,Los Angeles,O2475,2027-01-14,Beauty,Smartphone,1733,Net Banking,164,38,65854
C1476,Customer 1476,35,Female,Chicago,O2476,2027-01-15,Home Decor,Running Shoes,381,Debit Card,147,37,14097
C1477,Customer 1477,48,Female,New York,O2477,2027-01-16,Sports,Smartphone,1513,Net Banking,154,4,6052
C1478,Customer 1478,47,Male,Los Angeles,O2478,2027-01-17,Home Decor,Running Shoes,827,Debit Card,38,34,28118
C1479,Customer 1479,56,Male,Miami,O2479,2027-01-18,Beauty,Smartphone,1184,Credit Card,131,42,49728
C1480,Customer 1480,52,Female,New York,O2480,2027-01-19,Beauty,Handbag,1174,Debit Card,358,22,25828
C1481,Customer 1481,35,Female,New York,O2481,2027-01-20,Beauty,Table Lamp,1102,PayPal,255,5,5510
C1482,Customer 1482,59,Female,Los Angeles,O2482,2027-01-21,Sports,Table Lamp,1293,Debit Card,208,42,54306
C1483,Customer 1483,56,Female,Chicago,O2483,2027-01-22,Beauty,Lipstick,855,Net Banking,95,23,19665
C1484,Customer 1484,34,Female,New York,O2484,2027-01-23,Electronics,Handbag,530,Net Banking,348,15,7950
C1485,Customer 1485,31,Female,Miami,O2485,2027-01-24,Beauty,Table Lamp,1666,Net Banking,327,31,51646
C1486,Customer 1486,48,Male,New York,O2486,2027-01-25,Home Decor,Lipstick,380,Debit Card,171,9,3420
C1487,Customer 1487,41,Female,Miami,O2487,2027-01-26,Home Decor,Handbag,1452,Net Banking,250,43,62436
C1488,Customer 1488,52,Male,Houston,O2488,2027-01-27,Home Decor,Table Lamp,110,Net Banking,190,25,2750
C1489,Customer 1489,61,Male,Houston,O2489,2027-01-28,Sports,Smartphone,670,PayPal,199,25,16750
C1490,Customer 1490,62,Female,Miami,O2490,2027-01-29,Home Decor,Running Shoes,1987,Debit Card,221,49,97363
C1491,Customer 1491,51,Female,Chicago,O2491,2027-01-30,Sports,Handbag,1691,PayPal,24,21,35511
C1492,Customer 1492,20,Male,New York,O2492,2027-01-31,Sports,Lipstick,1898,Net Banking,244,9,17082
C1493,Customer 1493,54,Female,New York,O2493,2027-02-01,Beauty,Handbag,977,Net Banking,324,48,46896
C1494,Customer 1494,60,Female,Houston,O2494,2027-02-02,Electronics,Lipstick,252,Net Banking,128,38,9576
C1495,Customer 1495,57,Male,Miami,O2495,2027-02-03,Beauty,Handbag,762,Debit Card,93,22,16764
C1496,Customer 1496,43,Male,New York,O2496,2027-02-04,Beauty,Lipstick,521,Credit Card,300,43,22403
C1497,Customer 1497,40,Male,New York,O2497,2027-02-05,Sports,Table Lamp,858,Net Banking,133,23,19734
C1498,Customer 1498,61,Female,Chicago,O2498,2027-02-06,Sports,Smartphone,564,Net Banking,55,49,27636
C1499,Customer 1499,56,Male,Los Angeles,O2499,2027-02-07,Home Decor,Table Lamp,1128,Net Banking,158,4,4512
C1500,Customer 1500,32,Female,Houston,O2500,2027-02-08,Home Decor,Smartphone,235,Net Banking,29,29,6815
